,RM355 ZN14 ZN-T,KIT-OFF ZN10 ZN-T,GUIDANCE ZN11 ZN-T,PRINCIPAL ZN11 ZN-T,RM260B ZN11 ZN-T,RM375 ZN14 ZN-T,RM375-02 ZN-T,RM377-01 ZN18 ZN-T,RM361 ZN20 ZN-T,RM116 ZN06 ZN-T,RM138 ZN09 ZN-T,RM260 ZN11 ZN-T,RM303 ZN14 ZN-T,RM305 ZN14 ZN-T,RM307 ZN14 ZN-T,RM309 ZN-T,RM310 ZN09 ZN-T,RM311 ZN14 ZN-T,RM313 ZN14 ZN-T,RM335 ZN18 ZN-T,RM337 ZN18 ZN-T,RM339 ZN18 ZN-T,RM343 ZN18 ZN-T,RM349 ZN20 ZN-T,RM353 ZN-T,RM373 ZN14 ZN-T,RM379 ZN18 ZN-T,RM137 ZN09 ZN-T,RM139 ZN09 ZN-T,RM201 ZN19 ZN-T,RM203 ZN19 ZN-T,RM205 ZN19 ZN-T,RM207 ZN19 ZN-T,RM211 ZN19 ZN-T,RM215 ZN-T,RM222 ZN-T,RM224 ZN-T,RM225 ZN-T,RM226 ZN-T,RM227 ZN-T,RM228 ZN-T,RM230 ZN-T,RM232 ZN-T,RM237 ZN-T,RM241 ZN-T,RM243 ZN-T,RM245 ZN-T,RM247 ZN-T,RM249 ZN-T,RM251 ZN-T,RM253 ZN-T,RM255B ZN-T,RM364A ZN02 ZN-T,RM364B ZN02 ZN-T,RM267 ZN-T,RM271 ZN-T,RM273 ZN-T,RM301 ZN20 ZN-T,RM320 ZN22 ZN-T,RM323 ZN22 ZN-T,RM325 ZN22 ZN-T,RM326 ZN22 ZN-T,RM328 ZN22 ZN-T,RM345 ZN18 ZN-T,RM347 ZN20 ZN-T,RM351 ZN18 ZN-T,RM357 ZN20 ZN-T,RM359- ZN20 ZN-T,RM365 ZN20 ZN-T,RM367 ZN20 ZN-T,RM369 ZN20 ZN-T,RM370 ZN20 ZN-T,RM377 ZN14 ZN-T,RM381 ZN18 ZN-T,Cafe UV08 ZN08 ZN-T,Cafe UV01 ZN08 ZN-T,Cafe UV14 ZN08 ZN-T,Cafe UV02 ZN08ZN-T,FieldHouse-NE ZN1 ZN-T,FieldHouse-NW ZN1 ZN-T,FieldHouse-SE ZN1 ZN-T,FieldHouse-SW ZN1 ZN-T
2019-01-11 05:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.05832,,,,,,,,,,,,,
2019-01-11 05:51:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 06:00:00,70.12804,70.69656,61.65372,58.85129,70.53322,63.96649,63.78488,62.79883,67.72903,62.87822,56.77875,70.08028,64.27789,66.06836,66.50946,65.34177,64.19038,64.69305,65.80887,62.79883,63.83676,65.65317,65.91266,65.91266,63.47348,63.83676,64.22598,62.40958,58.49133,67.28793,66.92465,65.96457,57.87277,66.94962,60.25601,61.64908,63.14283,65.43459,68.76151,65.8411,63.24709,63.48941,70.64039,64.30375,65.73759,64.3941,63.89197,63.14106,66.84815,65.97619,64.81292,61.59574,69.80496,70.06445,66.57837,65.804,64.03313,66.87277,63.16211,68.40372,71.28403,73.02258,72.5036,66.66516,65.1861,62.51337,65.75699,67.39172,63.1102,63.05832,63.68106,64.07031,62.30579,65.70505,66.76315,67.74722,66.76315,67.74722,56.5625,56.125,60.6875,56.375
2019-01-11 06:02:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 06:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.05832,,,,,,,,,,,,,
2019-01-11 06:14:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 06:15:00,70.12804,70.69656,61.65372,58.85129,70.53322,63.88867,63.78488,62.72095,67.52145,62.87822,56.67493,70.08028,64.22598,66.01645,66.40567,65.34177,64.19038,64.69305,65.75699,62.66904,63.78488,65.80887,65.96457,65.91266,63.42157,63.83676,64.1741,62.3577,58.38754,70.53149,70.53149,70.4277,59.35184,68.11633,65.96578,63.81251,64.72793,66.33775,68.76151,66.49072,63.85881,64.55682,70.2332,64.30375,65.73759,64.3941,63.89197,63.14106,66.84815,65.97619,64.81292,61.59574,69.90875,70.11633,67.19903,65.804,64.03313,66.87277,63.05832,68.45563,71.43973,72.9707,72.71118,66.56134,65.1861,62.40958,65.49747,67.13223,,62.9545,63.68106,64.07031,62.25391,65.65317,67.29733,68.25333,67.29733,68.25333,56.4375,56.0,60.6875,56.3125
2019-01-11 06:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.05832,,,,,,,,,,,,,
2019-01-11 06:25:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 06:30:00,70.12804,70.69656,61.65372,58.85129,70.53322,63.68106,63.62915,62.61716,67.93665,62.87822,57.63501,70.08028,64.22598,66.01645,66.40567,65.28989,64.08887,64.64114,65.75699,62.66904,63.78488,65.80887,65.96457,65.80887,63.36969,63.83676,64.1741,62.25391,58.38754,68.84488,69.46762,68.40372,61.27203,69.81452,68.53218,64.21285,67.58179,66.92379,69.08586,66.49072,64.26323,67.84621,69.82825,64.30375,65.53879,64.3941,63.89197,62.93756,66.84815,65.97619,64.81292,61.59574,69.96066,70.16824,67.19903,65.804,64.03313,66.87277,62.85071,68.50751,71.43973,72.60739,72.6593,66.61325,65.13419,62.3577,65.54935,67.08035,63.00641,62.85071,63.62915,63.96649,62.25391,65.65317,67.80344,68.75943,67.80344,68.75943,56.375,56.0,60.5625,56.3125
2019-01-11 06:37:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 06:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.9545,,,,,,,,,,,,,
2019-01-11 06:45:00,70.12804,70.81599,61.65372,62.97677,70.53322,63.68106,63.57727,62.61716,68.40372,62.87822,56.98633,70.08028,64.12219,66.01645,66.35379,65.23798,64.08887,64.64114,65.75699,62.66904,63.78488,65.86078,65.96457,65.91266,63.2659,63.68106,64.12219,62.202,58.23184,70.5834,69.00055,69.26004,62.9068,70.86736,69.60353,65.03384,69.38729,66.90736,69.38671,66.68874,64.46252,70.41095,69.62791,64.30375,65.53879,64.3941,63.89197,62.93756,66.84815,65.97619,64.81292,61.59574,70.06445,70.22015,67.19903,65.804,63.73549,66.87277,62.79883,68.50751,71.43973,72.34793,72.76312,66.61325,65.13419,62.25391,65.1861,67.18414,,62.85071,63.62915,63.94055,62.25391,65.65317,68.30957,68.75943,68.30957,68.75943,56.25,55.71875,60.28125,56.21875
2019-01-11 06:48:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 06:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.9545,,,,,,,,,,,,,
2019-01-11 07:00:00,69.62516,70.49512,63.16952,67.04793,71.03381,64.07031,63.57727,62.61716,68.63727,62.87822,56.57114,70.08028,64.1741,66.92465,66.71704,65.86078,63.98227,64.58926,66.66516,63.57727,63.78488,65.96457,65.91266,65.86078,63.16211,63.733,64.27789,62.09821,58.17996,69.10434,69.05243,69.36383,63.39981,71.7019,69.51012,65.24339,70.43822,67.10811,69.62859,66.68874,65.07936,71.99807,69.62791,64.10101,65.53879,64.61191,64.13336,62.96596,67.82359,65.97619,64.81292,61.59574,70.06445,70.06445,67.50092,65.804,65.39685,66.87277,62.79883,68.35184,71.38782,72.39981,72.6593,66.61325,65.13419,62.202,65.05637,67.13223,62.85071,62.77289,63.47348,63.83676,62.15012,65.96457,68.30957,68.75943,68.30957,68.75943,56.09375,55.65625,59.9375,55.90625
2019-01-11 07:00:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 07:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.36969,,,,,,,,,,,,,
2019-01-11 07:11:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 07:15:00,69.62516,70.81236,64.68653,69.60876,71.5389,73.87891,73.25613,65.34177,68.74109,62.87822,57.84262,70.08028,67.02844,68.89676,70.63528,68.84488,64.30497,64.84879,69.5195,66.82086,64.1741,69.90875,69.41571,66.40567,66.82086,72.14032,69.00055,64.58926,58.85461,69.72708,69.15622,68.84488,64.12637,72.97486,69.55388,65.85231,71.08499,67.32949,69.42564,67.09032,65.91747,71.58882,69.62791,68.71386,66.21581,65.68478,65.42249,63.80707,70.82793,70.5546,69.9951,67.95395,69.96066,69.96066,67.50092,65.804,71.11755,66.50946,63.733,68.45563,71.23215,71.9068,72.39981,68.79297,65.91266,65.54935,68.04044,70.37582,,65.28989,65.00446,66.50946,64.90067,69.75308,68.30957,68.75943,68.30957,68.75943,56.09375,55.125,60.6875,55.875
2019-01-11 07:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.745,,,,,,,,,,,,,
2019-01-11 07:23:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 07:30:00,69.62516,72.85654,65.69009,70.11198,72.04227,71.69919,72.01059,65.80887,68.84488,65.02257,62.77289,70.08028,65.86078,68.45563,71.33594,68.19614,65.2387,65.00446,69.75308,67.57336,65.05637,68.74109,68.55942,67.33984,68.68915,71.07645,68.50751,68.55942,63.88867,69.5195,69.10434,70.47961,64.4118,73.15802,70.0989,66.05072,71.28519,67.54623,69.42564,67.71484,66.74705,71.38301,69.42372,69.63446,67.99271,67.48768,67.81924,64.63239,71.77109,70.21088,69.6952,71.29491,70.06445,70.4277,67.50092,66.11806,71.4456,65.96457,63.47348,68.58536,71.28403,71.64728,72.01059,69.26004,70.37582,70.06445,69.31192,69.85687,65.13419,66.35379,65.23798,69.6752,65.54935,69.05243,68.30957,68.75943,68.30957,68.75943,56.4375,54.5,62.40625,56.375
2019-01-11 07:34:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 07:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.91266,,,,,,,,,,,,,
2019-01-11 07:45:00,69.62516,71.7741,66.19228,70.11198,72.04227,73.23016,72.815,66.71704,69.20813,66.44111,65.00446,70.58093,65.60126,68.89676,72.86691,68.40372,66.29081,65.91266,69.26004,68.63727,65.80887,70.06445,69.96066,68.19614,70.27203,70.89481,68.29993,68.63727,65.80887,69.15622,69.26004,69.10434,64.72318,71.64952,70.00642,66.45246,71.50061,67.7879,69.874,68.76138,67.54942,71.1778,69.42372,69.62206,69.28905,67.60095,69.31626,65.25017,71.46955,71.19065,69.99645,70.06739,70.06445,70.92075,67.50092,67.02782,71.13796,65.75699,63.96649,68.84488,71.9068,71.38782,72.01059,69.57141,68.79297,69.46762,70.11633,69.46762,,65.70505,64.84879,70.37582,67.33984,69.5195,68.30957,69.26556,68.30957,69.26556,57.0625,54.375,64.75,57.09375
2019-01-11 07:46:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 07:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.50946,,,,,,,,,,,,,
2019-01-11 07:57:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 08:00:00,69.62516,71.86961,67.71073,70.11198,72.54522,72.76312,72.71118,67.33984,69.96066,67.74001,66.56134,70.58093,67.08035,69.41571,72.60739,68.79297,67.13214,66.92465,69.5195,69.96066,66.45755,69.36383,68.63727,68.94867,68.89676,72.45172,68.24802,69.46762,67.33984,69.72708,69.75308,69.96066,64.87891,71.00368,69.99132,67.82941,72.13766,68.88207,70.49109,69.39176,68.38315,71.1778,69.6311,71.31061,70.33298,70.23423,69.52267,65.87665,71.46955,70.57132,70.31133,69.45015,70.27203,71.18024,67.79804,67.9405,70.46544,66.27594,64.745,70.27203,71.64728,72.01059,72.815,70.22015,68.63727,68.84488,69.96066,70.53149,66.87277,67.13223,64.79688,68.74109,67.62527,69.75308,68.30957,69.26556,68.30957,69.26556,57.78125,54.59375,66.3125,58.125
2019-01-11 08:09:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 08:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86078,,,,,,,,,,,,,
2019-01-11 08:15:00,70.12649,71.86961,68.21364,70.61218,72.54522,72.6593,72.08844,67.83286,70.32391,68.58504,67.62527,71.09117,67.39172,69.6752,72.91879,68.84488,67.84737,67.57336,69.00055,69.90875,66.82086,69.00055,69.5195,69.46762,69.05243,72.34793,68.45563,69.80496,68.58536,70.32391,69.72708,69.31192,65.24216,70.79318,69.7813,68.4562,72.33823,69.08333,69.87349,69.79753,69.00688,71.1778,69.8294,70.89606,71.01606,70.85385,68.90498,65.66105,71.46955,69.62152,70.61481,69.74795,70.79102,71.54352,67.79804,68.54968,71.78378,66.50946,65.49747,70.16824,71.02454,72.01059,72.29602,70.4277,67.67715,68.24802,69.62329,70.63528,,67.08035,64.79688,70.16824,66.92465,70.27203,68.30957,69.26556,68.30957,69.26556,58.46875,54.71875,67.25,58.6875
2019-01-11 08:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.65317,,,,,,,,,,,,,
2019-01-11 08:20:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 08:30:00,70.12649,71.76073,69.2221,70.61218,72.54522,72.9707,72.39981,67.88477,70.4277,68.99974,68.35184,71.09117,67.98856,69.96066,72.5036,69.15622,68.26347,68.29993,69.00055,69.62329,67.02844,68.84488,68.79297,69.75308,70.16824,71.5954,68.63727,70.01254,69.26004,70.63528,70.06445,69.05243,66.15039,71.65356,69.56161,68.8724,72.13394,69.28264,69.87349,70.21349,69.00688,70.97701,70.02986,70.69207,70.17804,70.85385,68.70113,65.66105,71.46955,70.23538,70.61481,69.74795,70.79102,71.54352,67.79804,68.84982,70.84546,66.71704,65.86078,70.4277,70.8429,71.80301,72.0625,70.47961,67.52145,68.45563,69.6752,70.16824,65.54935,67.28793,64.79688,68.74109,66.71704,70.32391,68.30957,69.26556,68.30957,69.26556,59.1875,54.96875,68.0625,59.34375
2019-01-11 08:32:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 08:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.75699,,,,,,,,,,,,,
2019-01-11 08:43:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 08:45:00,70.12649,71.65819,69.72445,70.61218,72.54522,73.02258,72.815,68.04044,70.53149,69.30931,68.79297,71.09117,68.94867,70.47961,72.60739,69.57141,68.57794,68.79297,69.20813,69.20813,67.28793,70.11633,70.11633,69.6752,69.96066,71.38782,68.89676,70.73911,69.36383,70.89481,70.27203,69.62329,67.00668,71.24596,70.33363,69.49968,71.93699,69.28264,69.87349,70.62642,69.00688,70.97701,70.02986,70.69207,69.97236,71.05392,69.09935,65.66105,71.46955,70.23538,70.61481,69.74795,70.92075,71.7511,67.79804,68.84982,70.84755,66.97656,66.06836,70.47961,70.97266,71.7511,72.34793,70.5834,67.62527,67.98856,69.5195,70.06445,,67.52145,64.84879,69.31192,66.71704,70.5834,68.30957,69.26556,68.30957,69.26556,59.78125,55.125,69.1875,59.84375
2019-01-11 08:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86078,,,,,,,,,,,,,
2019-01-11 08:55:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 09:00:00,70.12649,71.66035,70.22449,70.61218,72.54522,71.85492,71.69919,68.24802,70.47961,69.4124,69.20813,71.09117,68.89676,70.53149,73.12637,69.96066,68.99105,69.31192,70.01254,69.72708,67.52145,69.80496,69.36383,69.96066,68.55942,72.45172,69.15622,70.89481,69.75308,70.97266,70.22015,69.90875,67.70728,70.8339,69.68523,69.06105,71.30842,69.49174,70.28353,70.82444,69.41495,72.06297,70.23055,70.68536,69.97236,71.05392,68.2777,66.0906,71.47794,69.93284,69.68169,69.74795,69.75308,71.7511,68.09608,68.84982,71.42988,67.23602,67.46957,70.79102,70.8429,71.64728,72.76312,70.8429,69.15622,68.63727,69.05243,69.80496,66.22403,67.52145,64.84879,69.00055,67.13223,70.47961,68.30957,69.26556,68.30957,69.26556,60.40625,55.4375,70.875,60.4375
2019-01-11 09:06:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.61325,,,,,,,,,,,,,
2019-01-11 09:15:00,70.12649,71.76406,70.73315,70.61218,72.54522,72.08844,72.19223,68.24802,70.68719,68.79683,69.72708,71.09117,69.26004,70.47961,72.45172,70.4277,69.2991,70.01254,70.4277,69.10434,67.72903,69.57141,69.46762,70.22015,69.15622,71.23215,69.6752,68.14423,69.96066,70.92075,70.53149,70.22015,68.53766,71.26285,70.51178,69.06105,70.66502,68.86203,70.49193,71.43369,69.61377,69.99732,70.43738,71.52831,69.97236,71.26521,69.12226,66.70785,71.78236,70.23762,69.05344,70.05186,70.63528,72.34793,68.09608,69.15105,70.47689,67.33984,67.93665,71.02454,70.73911,71.64728,73.6713,71.18024,69.15622,68.45563,68.63727,68.94867,,67.88477,65.00446,68.84488,67.28793,70.73911,68.30957,69.26556,68.30957,69.26556,61.0,55.71875,72.0625,61.15625
2019-01-11 09:18:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.61325,,,,,,,,,,,,,
2019-01-11 09:29:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 09:30:00,70.12649,71.86726,70.23132,70.61218,72.54522,72.76312,72.29602,68.55942,70.79102,68.54988,69.80496,71.09117,69.41571,70.5834,72.60739,70.32391,69.50454,70.5834,70.79102,69.46762,67.62527,69.62329,69.6752,69.46762,69.5195,72.5036,69.6752,68.94867,69.96066,71.69919,70.73911,72.0625,68.43387,71.46654,70.92638,69.06105,70.45524,68.86203,70.69189,71.64067,69.82059,70.39436,70.43738,71.31948,69.97236,71.06691,69.32655,68.23945,71.78236,70.23762,69.35353,70.05186,71.07645,72.14032,68.09608,69.15105,71.71317,67.44363,67.72903,71.28403,70.63528,71.5954,73.35992,71.38782,70.06445,68.09235,69.85687,69.15622,66.56134,67.98856,65.13419,69.80496,67.39172,70.68719,68.30957,69.26556,68.30957,69.26556,61.5625,56.0625,73.1875,61.71875
2019-01-11 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.71704,,,,,,,,,,,,,
2019-01-11 09:41:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 09:45:00,70.12649,71.96749,69.73097,70.61218,73.05561,72.55551,72.01059,68.74109,70.73911,67.9359,70.37582,71.59153,69.72708,70.63528,72.14032,70.37582,69.82377,70.92075,71.07645,68.74109,67.67715,69.72708,69.75308,69.36383,69.5195,70.92075,68.45563,69.90875,68.58536,72.29602,71.02454,71.64728,66.90289,70.83939,71.33543,68.86199,70.45289,69.07182,70.48984,71.83992,70.02234,71.22179,70.63794,70.90025,69.76815,71.06691,69.32655,69.73056,71.78236,70.23762,69.97166,70.35599,71.33594,71.64728,68.09608,69.15105,70.45551,67.57336,67.78098,71.54352,70.63528,71.69919,73.02258,71.49161,69.31192,68.35184,69.15622,69.00055,,68.24802,65.28989,68.55942,67.46957,70.89481,68.30957,69.26556,68.30957,69.26556,62.15625,56.25,73.75,62.1875
2019-01-11 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.76898,,,,,,,,,,,,,
2019-01-11 09:52:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 10:00:00,70.12649,72.07181,69.73097,70.10403,73.05561,72.14032,72.0625,68.55942,70.89481,67.93847,70.27203,71.59153,70.01254,70.68719,72.76312,70.53149,70.02798,71.02454,71.38782,68.89676,67.72903,69.75308,69.80496,69.26004,68.63727,72.34793,68.74109,70.92075,69.5195,72.76312,71.12833,71.54352,67.36996,71.24883,71.53963,68.86199,70.24451,69.68158,70.2897,71.63625,70.22167,71.22179,70.63794,70.25957,69.15144,71.06691,69.11913,70.81014,71.78236,70.23762,70.27084,70.35599,71.23215,71.12833,68.09608,69.46004,71.41523,68.04044,67.83286,71.69919,70.63528,71.5954,72.91879,71.64728,68.63727,68.45563,68.94867,69.15622,66.71704,68.50751,65.34177,69.31192,67.52145,70.89481,68.30957,69.26556,68.30957,69.26556,62.625,56.59375,73.8125,62.75
2019-01-11 10:04:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.82086,,,,,,,,,,,,,
2019-01-11 10:15:00,70.12649,75.27412,69.73097,70.10403,73.56316,71.7511,73.30801,68.50751,70.92075,68.04306,70.68719,71.59153,70.01254,71.23215,71.95871,70.97266,70.13596,71.12833,71.43973,69.05243,67.88477,69.75308,69.96066,68.94867,69.26004,71.28403,69.15622,68.45563,70.16824,72.60739,71.9068,71.69919,68.84906,71.03306,71.53584,69.08993,69.62468,69.48315,70.2897,71.41935,70.42615,71.53941,70.851,71.34013,69.56042,70.86743,69.769,72.09478,72.0853,70.5489,70.27514,70.65918,70.16824,71.07645,68.09608,69.46004,70.81618,68.35184,68.58536,71.69919,70.97266,71.64728,73.23016,71.7511,69.57141,68.74109,69.46762,69.85687,,68.74109,65.44556,68.68915,67.57336,71.07645,68.30957,69.26556,68.30957,69.26556,63.03125,56.84375,74.8125,63.3125
2019-01-11 10:15:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.02844,,,,,,,,,,,,,
2019-01-11 10:27:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 10:30:00,70.12649,75.28637,69.73097,70.10403,74.07246,72.39981,72.9707,69.15622,70.97266,68.07716,70.68719,71.59153,70.16824,71.18024,72.34793,71.5954,70.23607,71.28403,71.49161,69.10434,67.83286,69.5195,70.11633,69.00055,70.32391,71.49161,68.50751,70.06445,68.09235,72.34793,72.01059,71.9068,68.07059,70.60781,71.33714,69.08993,70.02448,68.86153,69.88556,71.21986,70.42615,71.33524,71.48067,70.89639,69.14761,70.66312,69.55941,72.73709,72.0853,70.5489,70.27514,70.65918,70.68719,71.23215,68.09608,69.46004,70.81618,68.40372,68.94867,71.9068,70.63528,72.01059,74.24216,71.7511,69.85687,69.31192,70.16824,69.46762,67.23602,69.10434,65.44556,70.01254,67.44363,70.79102,68.30957,69.26556,68.30957,69.26556,63.5625,57.0625,75.5,63.6875
2019-01-11 10:38:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.39172,,,,,,,,,,,,,
2019-01-11 10:45:00,70.12649,75.41608,69.73097,70.10403,74.07246,73.17828,72.08844,69.15622,70.97266,68.81933,70.92075,71.59153,70.63528,71.49161,72.815,71.85492,70.33647,71.95871,71.5954,69.20813,68.14423,69.46762,70.27203,69.15622,69.26004,73.30801,68.63727,71.18024,69.90875,72.60739,72.39981,72.19223,66.69528,71.44962,71.33714,69.08993,70.23439,68.86153,69.88556,71.21986,70.42615,70.92973,71.67996,70.67874,69.55643,70.45633,69.14713,73.15324,72.0853,70.23905,70.27514,70.65918,71.49161,71.07645,68.39318,69.46004,71.39511,68.45563,69.05243,72.19223,70.47961,71.7511,74.5795,71.80301,69.00055,69.31192,70.27203,69.36383,,69.46762,65.1861,68.74109,67.23602,71.18024,68.30957,68.75943,68.30957,68.75943,63.78125,57.40625,75.5,63.90625
